x,y
-0.7711670480549199,0.8951612903225806
-0.7700228832951945,0.8951612903225806
-0.7723112128146453,0.8935483870967742
-0.7711670480549199,0.8935483870967742
-0.7700228832951945,0.8935483870967742
-0.7688787185354691,0.8935483870967742
-0.7723112128146453,0.8919354838709678
-0.7711670480549199,0.8919354838709678
-0.7700228832951945,0.8919354838709678
-0.7688787185354691,0.8919354838709678
-0.7677345537757437,0.8919354838709678
-0.7711670480549199,0.8903225806451613
-0.7700228832951945,0.8903225806451613
-0.7688787185354691,0.8903225806451613
-0.7677345537757437,0.8903225806451613
-0.7665903890160183,0.8903225806451613
-0.7654462242562929,0.8903225806451613
-0.7711670480549199,0.8887096774193548
-0.7700228832951945,0.8887096774193548
-0.7688787185354691,0.8887096774193548
-0.7677345537757437,0.8887096774193548
-0.7665903890160183,0.8887096774193548
-0.7654462242562929,0.8887096774193548
-0.7643020594965675,0.8887096774193548
-0.7700228832951945,0.8870967741935484
-0.7688787185354691,0.8870967741935484
-0.7677345537757437,0.8870967741935484
-0.7665903890160183,0.8870967741935484
-0.7654462242562929,0.8870967741935484
-0.7631578947368421,0.8870967741935484
-0.7620137299771167,0.8870967741935484
-0.7700228832951945,0.885483870967742
-0.7688787185354691,0.885483870967742
-0.7677345537757437,0.885483870967742
-0.7665903890160183,0.885483870967742
-0.7654462242562929,0.885483870967742
-0.7643020594965675,0.885483870967742
-0.7608695652173914,0.885483870967742
-0.7597254004576659,0.885483870967742
-0.7585812356979404,0.885483870967742
-0.7574370709382151,0.885483870967742
-0.7688787185354691,0.8838709677419355
-0.7677345537757437,0.8838709677419355
-0.7665903890160183,0.8838709677419355
-0.7654462242562929,0.8838709677419355
-0.7643020594965675,0.8838709677419355
-0.7631578947368421,0.8838709677419355
-0.7562929061784897,0.8838709677419355
-0.7551487414187643,0.8838709677419355
-0.7540045766590389,0.8838709677419355
-0.7528604118993135,0.8838709677419355
-0.7688787185354691,0.882258064516129
-0.7677345537757437,0.882258064516129
